timestamp_eet,avg_short_spread,avg_long_spread,avg_ls_spread,rolling_imbalance_cost_eur_mwh
2015-02-13 00:00:00+02:00,77.32955555555556,153.03116666666668,230.36072222222222,5.759018055555557
2015-02-14 00:00:00+02:00,77.3602361111111,153.4779861111111,230.8382222222222,5.770955555555556
2015-02-15 00:00:00+02:00,76.98770833333333,153.51047222222223,230.49818055555554,5.76245451388889
2015-02-16 00:00:00+02:00,76.87868055555555,154.36348611111114,231.24216666666663,5.781054166666667
2015-02-17 00:00:00+02:00,76.94170833333332,155.69718055555555,232.63888888888889,5.815972222222221
2015-02-18 00:00:00+02:00,77.10783333333333,155.15252777777778,232.26036111111114,5.806509027777778
2015-02-19 00:00:00+02:00,77.70852777777777,155.29020833333334,232.99873611111113,5.8249684027777775
2015-02-20 00:00:00+02:00,78.24288888888888,155.4101527777778,233.65304166666664,5.841326041666668
2015-02-21 00:00:00+02:00,78.75383333333333,154.623375,233.37720833333333,5.834430208333334
2015-02-22 00:00:00+02:00,79.73616666666666,152.88318055555555,232.61934722222222,5.815483680555555
2015-02-23 00:00:00+02:00,78.79284722222224,154.01891666666668,232.8117638888889,5.820294097222224
2015-02-24 00:00:00+02:00,77.8484861111111,155.318,233.1664861111111,5.829162152777778
2015-02-25 00:00:00+02:00,78.9485972222222,155.17866666666666,234.1272638888889,5.853181597222222
2015-02-26 00:00:00+02:00,80.10052777777778,155.20170833333333,235.3022361111111,5.882555902777778
2015-02-27 00:00:00+02:00,78.90877777777777,155.90331944444443,234.8120972222222,5.870302430555555
2015-02-28 00:00:00+02:00,80.16194444444446,154.37611111111113,234.53805555555556,5.86345138888889
2015-03-01 00:00:00+02:00,78.22920833333335,156.29169444444446,234.5209027777778,5.863022569444445
2015-03-02 00:00:00+02:00,75.16270833333334,158.49541666666667,233.65812499999998,5.841453125000001
2015-03-03 00:00:00+02:00,73.7010138888889,159.07343055555557,232.77444444444444,5.819361111111112
2015-03-04 00:00:00+02:00,72.88472222222222,159.53406944444447,232.41879166666666,5.810469791666668
2015-03-05 00:00:00+02:00,73.51194444444445,158.6475138888889,232.15945833333336,5.803986458333334
2015-03-06 00:00:00+02:00,73.68127777777778,157.18812499999999,230.86940277777776,5.7717350694444445
2015-03-07 00:00:00+02:00,78.00298611111111,152.15073611111112,230.15372222222223,5.753843055555556
2015-03-08 00:00:00+02:00,78.62452777777779,152.09043055555557,230.71495833333333,5.767873958333334
2015-03-09 00:00:00+02:00,77.98829166666665,153.45725,231.44554166666666,5.786138541666666
2015-03-10 00:00:00+02:00,75.5609861111111,156.47259722222222,232.03358333333333,5.8008395833333335
2015-03-11 00:00:00+02:00,73.93330555555555,157.81386111111112,231.74716666666666,5.793679166666667
2015-03-12 00:00:00+02:00,73.2022638888889,158.04730555555554,231.24956944444446,5.781239236111111
2015-03-13 00:00:00+02:00,72.06747222222222,159.387875,231.45534722222223,5.786383680555556
2015-03-14 00:00:00+02:00,71.46015277777778,159.00893055555557,230.46908333333334,5.761727083333334
2015-03-15 00:00:00+02:00,76.17259722222222,154.33588888888886,230.50848611111113,5.762712152777778
2015-03-16 00:00:00+02:00,78.06822222222222,152.43402777777777,230.50225,5.76255625
2015-03-17 00:00:00+02:00,78.46893055555556,151.1915833333333,229.66051388888891,5.741512847222222
2015-03-18 00:00:00+02:00,79.02154166666668,150.29790277777778,229.31944444444446,5.732986111111112
2015-03-19 00:00:00+02:00,77.07211111111111,151.51870833333336,228.59081944444443,5.714770486111113
2015-03-20 00:00:00+02:00,77.70133333333334,150.2508472222222,227.95218055555554,5.698804513888889
2015-03-21 00:00:00+02:00,79.65158333333333,148.085375,227.73695833333335,5.693423958333334
2015-03-22 00:00:00+02:00,81.72136111111112,145.46958333333333,227.19094444444445,5.679773611111112
2015-03-23 00:00:00+02:00,83.2653888888889,144.9309861111111,228.196375,5.704909375000001
2015-03-24 00:00:00+02:00,81.40531944444446,147.79941666666667,229.20473611111112,5.730118402777778
2015-03-25 00:00:00+02:00,82.51405555555556,146.4195138888889,228.93356944444443,5.723339236111112
2015-03-26 00:00:00+02:00,82.40502777777779,146.0196388888889,228.4246666666667,5.710616666666667
2015-03-27 00:00:00+02:00,83.31170833333334,144.871375,228.18308333333334,5.704577083333334
